Supplementary Data 2A. Differential gene expression in CD8A+ T cells at pre-treatment vs 4 weeks,,,,,
,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
INPP4A,0.485842199,-0.094410406,0.212,0.241,1
ZFC3H1,0.485992008,-0.123585291,0.21,0.235,1
UXT,0.486036234,0.014685015,0.591,0.607,1
PIM1,0.486378569,-0.00888778,0.347,0.37,1
RPTOR,0.486559503,0.013305224,0.143,0.14,1
MAP7D1,0.486723209,0.101960619,0.27,0.249,1
PRKAG2,0.487044092,0.012525551,0.085,0.089,1
CD2BP2,0.487056164,-0.075394995,0.155,0.18,1
BIRC3,0.487159602,-0.032185276,0.064,0.075,1
ZNF720,0.487614923,0.009640417,0.077,0.08,1
SCAF1,0.488064526,-0.010162247,0.075,0.071,1
ZNF580,0.488136894,-0.004751049,0.088,0.101,1
ZXDC,0.488170144,-0.025752068,0.104,0.116,1
OS9,0.488347131,-0.015737019,0.256,0.281,1
VAMP5,0.488348317,-0.054412724,0.277,0.297,1
ARID3B,0.488452092,0.029539535,0.065,0.071,1
FOXJ3,0.488597432,0.016098975,0.138,0.123,1
GPX4,0.488665641,-0.034399799,0.482,0.499,1
PCNX4,0.488707247,-0.051336072,0.078,0.088,1
PSMG2,0.488765417,-0.056737032,0.205,0.216,1
KPNA5,0.489260306,-0.015715118,0.054,0.049,1
KANSL1-AS1,0.489288073,-0.045698003,0.081,0.091,1
SMARCD1,0.489439092,0.001686827,0.155,0.166,1
NAA15,0.489489999,-0.081874792,0.073,0.091,1
NECAP2,0.489653299,-0.063450175,0.184,0.203,1
C8orf82,0.489841326,0.037894035,0.059,0.047,1
PLBD2,0.490417004,0.042863088,0.06,0.05,1
NIBAN1,0.490620906,0.051373861,0.168,0.153,1
GAB3,0.490667147,0.042012739,0.207,0.199,1
CUL5,0.490713813,0.019612759,0.151,0.139,1
NAGK,0.490799744,-0.043954842,0.065,0.082,1
PET100,0.491314961,-0.079163677,0.322,0.354,1
ATP6V1H,0.491449438,-0.026218498,0.117,0.135,1
WDR46,0.491549089,-0.034348712,0.094,0.108,1
AGFG2,0.491609618,-0.036878225,0.086,0.104,1
AC012615.1,0.491691433,-0.017029297,0.09,0.1,1
PCED1A,0.491827349,-0.046796861,0.103,0.121,1
NFYC,0.49198237,-0.048772468,0.124,0.144,1
NDUFB2,0.492162956,0.026869586,0.619,0.599,1
AC100810.1,0.492238704,-0.041355128,0.081,0.096,1
MAML1,0.492366787,0.064207682,0.107,0.093,1
RASSF3,0.49244982,0.08566891,0.107,0.091,1
RPL18A,0.492568021,0.085818353,0.998,0.999,1
TMEM214,0.492883857,0.050734275,0.093,0.096,1
DOK1,0.493044811,-0.019938817,0.049,0.06,1
RAD21,0.493170823,-0.062293136,0.41,0.442,1
ZDHHC5,0.493239806,-0.042202179,0.057,0.072,1
PARP15,0.493388781,0.04635117,0.208,0.218,1
SLC35D2,0.493435527,0.02401272,0.132,0.12,1
DBNL,0.493770079,-0.068168661,0.272,0.303,1
PSEN1,0.493830166,-0.07178852,0.054,0.065,1
NDUFA9,0.493922042,-0.061503318,0.168,0.192,1
B3GALT4,0.494164491,-0.055663008,0.07,0.088,1
IGSF8,0.494218728,-0.052433443,0.124,0.147,1
NFX1,0.494459312,-0.057919086,0.096,0.114,1
STRADA,0.494511534,-0.050304282,0.05,0.06,1
C1orf50,0.494540654,-0.058171109,0.062,0.077,1
ATP6V0E2,0.494744406,0.090673937,0.184,0.163,1
LMBR1,0.494778366,-0.046022948,0.104,0.118,1
HNRNPA1,0.494915368,0.036309572,0.923,0.933,1
IRF2BPL,0.494993604,0.067856869,0.081,0.07,1
PMM1,0.495301033,-0.027262962,0.124,0.125,1
HDAC8,0.495861077,-0.053506891,0.052,0.066,1
MIA3,0.49592208,-0.039364447,0.163,0.184,1
CHPT1,0.496320133,-0.018765432,0.072,0.081,1
AP3D1,0.496550722,-0.050595034,0.147,0.156,1
MAP3K4,0.496578246,0.053029876,0.109,0.101,1
RBCK1,0.49694764,-0.066282736,0.322,0.344,1
MKNK1,0.497627795,0.042064402,0.091,0.093,1
LNPK,0.498401599,0.058107891,0.099,0.094,1
GMFB,0.498430879,0.029054859,0.081,0.079,1
ARHGAP45,0.498469575,0.060582942,0.443,0.454,1
POLR2B,0.498489742,-0.072116143,0.195,0.211,1
SF3B4,0.498621919,-0.055299413,0.265,0.284,1
YTHDF2,0.498708733,-0.024057063,0.244,0.271,1
CCDC7,0.49887524,0.043345676,0.047,0.051,1
PSMD4,0.499007011,-0.039521084,0.298,0.318,1
PDE6D,0.499245317,-0.002246722,0.161,0.149,1
FAM133B,0.499437889,-0.057648296,0.187,0.192,1
SHARPIN,0.499450821,-0.027053448,0.22,0.244,1
RNASEH2B,0.499948825,0.075865703,0.21,0.199,1
C1D,0.499958619,0.083103685,0.186,0.174,1
PSTPIP2,0.500207487,0.043531928,0.081,0.086,1
CELF2,0.500267698,0.044854777,0.448,0.426,1
CORO1B,0.500410532,0.099525223,0.292,0.264,1
CPSF1,0.500446508,-0.065571341,0.104,0.122,1
ACO2,0.500448867,-0.057986597,0.155,0.172,1
EOMES,0.50069813,0.033419179,0.217,0.222,1
SLC66A2,0.500739096,0.047796983,0.09,0.083,1
CRYBG1,0.50096572,0.06765315,0.125,0.117,1
TXNL1,0.501021384,-0.01024003,0.2,0.224,1
PTGES3,0.501260845,-0.059669942,0.546,0.575,1
AL662844.4,0.501559121,0.034140835,0.054,0.059,1
CEP290,0.502142203,-0.050405943,0.072,0.088,1
GOLGA3,0.502206091,0.06684744,0.098,0.087,1
NSUN3,0.502306162,-0.030699667,0.054,0.068,1
TIAL1,0.502319525,-0.079603621,0.292,0.325,1
FOPNL,0.502474099,-0.067174889,0.086,0.105,1
ZDHHC20,0.502716193,-0.008970196,0.099,0.114,1
ATP8A1,0.502922226,0.080162411,0.153,0.144,1
C1RL,0.502930993,-0.042811097,0.042,0.055,1
SCAND1,0.50315543,-0.069892159,0.453,0.475,1
UTP14A,0.5031698,-0.054370059,0.046,0.055,1
COMMD8,0.503464238,-0.07329896,0.127,0.148,1
RAB5IF,0.503511017,0.019249257,0.308,0.291,1
RBM42,0.503578434,0.006144231,0.195,0.208,1
MLEC,0.503764466,0.066471213,0.204,0.192,1
HSD17B10,0.503944008,-0.014691896,0.164,0.177,1
TNFRSF1B,0.504085024,0.03399835,0.456,0.453,1
SLC25A16,0.504567082,-0.007510983,0.041,0.05,1
ARRDC2,0.50483144,-0.044116308,0.173,0.198,1
WIPI1,0.504849447,0.056700457,0.055,0.044,1
HECTD3,0.505029315,-0.031421124,0.059,0.067,1
MDM2,0.505201851,-0.033270689,0.109,0.114,1
PTPN9,0.50530308,-0.010564361,0.064,0.062,1
COQ6,0.505452069,-0.046445496,0.047,0.059,1
NDUFB1,0.505649719,-0.05635035,0.254,0.265,1
WDR83,0.50583142,-0.062524955,0.055,0.067,1
SLC25A3,0.505917676,0.08690856,0.57,0.549,1
ATP6V1E1,0.505926167,-0.096947659,0.104,0.122,1
NHLRC3,0.506495066,-0.050868788,0.049,0.062,1
NUP93,0.506634828,-0.005647054,0.054,0.064,1
HDLBP,0.506716886,-0.067361042,0.14,0.15,1
ABHD2,0.506814798,-0.07420823,0.075,0.092,1
WWP2,0.506924774,-0.062807662,0.093,0.107,1
NPAT,0.506995569,-0.045981477,0.106,0.121,1
RELCH,0.507602753,-0.045239454,0.083,0.102,1
PSMD5,0.507716713,0.019484502,0.06,0.062,1
PARP6,0.50775429,0.040480484,0.107,0.092,1
ANKRD17,0.507859015,-0.024365522,0.107,0.113,1
RPL4,0.50822078,0.010264998,0.935,0.928,1
RNF166,0.508228419,-0.067784615,0.41,0.439,1
AGL,0.508232085,-0.004709695,0.054,0.05,1
NT5C2,0.508448166,-0.036323154,0.055,0.072,1
VHL,0.508776541,-0.077579743,0.166,0.189,1
HEG1,0.508840715,-0.037286826,0.047,0.06,1
ABR,0.509166591,-0.038945981,0.07,0.086,1
ABCF1,0.509465821,0.055822454,0.16,0.153,1
VIM,0.509639227,-0.015274426,0.831,0.821,1
C12orf76,0.509701008,-0.010632234,0.088,0.098,1
LTV1,0.509935583,-0.036823886,0.07,0.076,1
SMIM20,0.510081291,-0.045367904,0.073,0.085,1
ZC3H13,0.510096752,0.04656504,0.195,0.185,1
COX19,0.510180699,-0.065374563,0.145,0.166,1
RIPK3,0.510301483,-0.038406184,0.057,0.071,1
UPF3A,0.510463076,-0.018414869,0.205,0.229,1
CDK11B,0.510540356,0.009793302,0.125,0.11,1
ADHFE1,0.510609891,0.069465228,0.096,0.081,1
WDR20,0.510617263,0.039215061,0.065,0.064,1
WDR60,0.51072841,-0.064029357,0.086,0.105,1
WAS,0.511049379,-0.090530899,0.507,0.541,1
NCALD,0.511228576,0.059986388,0.096,0.082,1
NRDE2,0.511372912,0.055851693,0.055,0.044,1
STK26,0.511393277,0.061094489,0.14,0.125,1
DENND1C,0.511474067,-0.032513115,0.208,0.231,1
MRPL1,0.511519128,0.070984104,0.072,0.059,1
DKC1,0.511597748,-0.039173923,0.085,0.101,1
PHTF1,0.511759223,-0.057557795,0.049,0.062,1
NDUFAF2,0.511767953,-0.048695121,0.073,0.081,1
PRPS1,0.512015061,0.06120084,0.148,0.143,1
EML4,0.512064599,-0.013683966,0.436,0.458,1
NMUR1,0.512100557,-0.07409405,0.083,0.107,1
MIGA2,0.512138273,-0.01504672,0.059,0.069,1
EIF3H,0.512531241,0.037881517,0.634,0.604,1
ZNF146,0.512899349,-0.071729751,0.081,0.097,1
TECR,0.513134987,0.048036189,0.472,0.468,1
LSM8,0.513164487,-0.028113743,0.406,0.43,1
FO393401.1,0.513427481,-0.051711802,0.057,0.071,1
FBXO25,0.513549396,0.047835687,0.059,0.047,1
GSS,0.513662102,-0.067228632,0.093,0.11,1
RNF11,0.514232358,-0.018543061,0.135,0.149,1
DDX41,0.514514051,-0.04819994,0.075,0.085,1
VPS13A,0.514586791,-0.061373176,0.176,0.2,1
GPR174,0.514657293,0.052293299,0.187,0.182,1
NPEPL1,0.514949333,-0.064009412,0.064,0.077,1
CREB3,0.514997975,-0.028455048,0.077,0.081,1
ANAPC13,0.515116541,-0.047417502,0.094,0.109,1
C16orf54,0.515227231,-0.069790256,0.181,0.205,1
TALDO1,0.515444179,-0.066796951,0.27,0.289,1
GPATCH4,0.515544601,0.005616996,0.088,0.076,1
MLH1,0.515551056,-0.042856884,0.054,0.066,1
RCE1,0.51558372,-0.070285658,0.093,0.105,1
TRAPPC11,0.515600469,-0.021508516,0.052,0.063,1
A1BG,0.51568589,-0.028578082,0.059,0.068,1
LSM2,0.515835311,-0.049412474,0.189,0.212,1
NTPCR,0.515835927,0.038344115,0.06,0.061,1
RTCA,0.516004315,-0.008244531,0.109,0.114,1
TMEM42,0.516044429,0.010605042,0.065,0.057,1
UQCC2,0.516394425,0.100618609,0.107,0.099,1
ITPR1,0.516502474,0.017086021,0.078,0.065,1
KDM4C,0.516606028,0.058484632,0.179,0.161,1
RARG,0.516905459,-0.048589127,0.039,0.05,1
TMEM242,0.517068744,0.051404873,0.112,0.097,1
ZNF581,0.517249422,-0.028853569,0.086,0.091,1
ERGIC2,0.517415513,-0.033602779,0.094,0.111,1
SPATA20,0.51807491,-0.039847475,0.068,0.075,1
ZNF75A,0.518149133,-0.035430334,0.083,0.086,1
BORCS5,0.518190193,-0.043548483,0.098,0.114,1
FEM1B,0.518531992,-0.02445581,0.088,0.099,1
IVD,0.518785378,-0.057639168,0.078,0.086,1
PHF6,0.519515226,-0.047617284,0.059,0.072,1
TXNDC11,0.519585643,0.074291895,0.13,0.119,1
CMTR1,0.519937891,-0.072544341,0.059,0.075,1
TMEM9B,0.519942428,-0.057820745,0.256,0.264,1
METAP1,0.520279501,0.041814037,0.103,0.097,1
TMCO3,0.520296236,-0.043357886,0.044,0.054,1
TRIR,0.520544052,-0.049929479,0.689,0.715,1
USP10,0.520960921,-0.034174653,0.134,0.146,1
TNFRSF10A,0.521151424,-0.037988206,0.046,0.053,1
MEAF6,0.521295794,-0.05709681,0.344,0.375,1
GTF2I,0.521301772,-0.022000789,0.186,0.205,1
ZNF622,0.521697394,0.022360891,0.093,0.09,1
COQ8A,0.521812021,0.005961409,0.067,0.072,1
AL035530.2,0.521837065,0.038220555,0.06,0.049,1
CYTH4,0.521971991,-0.074118995,0.235,0.267,1
SOCS3,0.522324654,0.076756948,0.065,0.058,1
UBE2D1,0.52242949,-0.044325724,0.07,0.086,1
CIZ1,0.522738061,-0.014675506,0.121,0.139,1
JMJD1C,0.522806605,-0.052246571,0.207,0.229,1
CDK4,0.522882806,-0.063623907,0.09,0.104,1
TRPC4AP,0.523126172,-0.053531815,0.16,0.182,1
C2orf74,0.523381222,0.015717924,0.086,0.088,1
RPS6KA5,0.523590213,0.052213936,0.086,0.088,1
XPO7,0.523970759,0.049088884,0.055,0.049,1
TNPO1,0.524221595,0.069286952,0.132,0.114,1
STX16,0.52427919,0.072752859,0.192,0.184,1
RRN3,0.524413444,-0.004596062,0.132,0.124,1
GDF11,0.524420193,-0.021908403,0.065,0.066,1
RIF1,0.524459759,-0.052914384,0.091,0.11,1
TMEM135,0.524465856,0.061178156,0.05,0.045,1
PPP3CB,0.525508167,-0.003706998,0.111,0.117,1
ANKRD44,0.525547556,-0.071783625,0.375,0.399,1
SF3B1,0.525724544,-0.014704542,0.55,0.578,1
MAPKAPK2,0.525761306,0.05691003,0.249,0.242,1
MBP,0.525824576,0.006251683,0.55,0.574,1
VPS35L,0.526242163,-0.055753001,0.052,0.065,1
SVIP,0.526494603,0.046535316,0.119,0.114,1
MRPL20-AS1,0.526893636,0.015443487,0.065,0.057,1
RAB3GAP2,0.527017455,-0.038324705,0.072,0.085,1
AKAP9,0.527032654,0.050652817,0.344,0.322,1
NT5C,0.527190451,-0.0723181,0.235,0.261,1
MDH1,0.527401329,0.073468314,0.298,0.283,1
IPO8,0.527450456,-0.064255481,0.068,0.084,1
ZMAT2,0.527509685,-0.059288057,0.257,0.282,1
NSA2,0.527605685,-0.045851729,0.396,0.416,1
ATP6V0A2,0.528113242,-0.071803645,0.088,0.106,1
ACSL5,0.528172904,-0.055963239,0.101,0.121,1
ARAF,0.528346326,0.026856868,0.142,0.13,1
IDUA,0.528390326,0.048798709,0.059,0.049,1
MEN1,0.528442323,-0.001890195,0.075,0.071,1
TRIM5,0.528523816,-0.0298578,0.054,0.064,1
RRAS,0.528759901,0.032348057,0.059,0.056,1
TRIAP1,0.528914512,-0.029530388,0.137,0.154,1
PSMD6,0.529281822,0.012867665,0.238,0.226,1
LINC02256,0.529545794,-0.012976216,0.059,0.055,1
NDUFS1,0.52964387,-0.064410795,0.073,0.087,1
SNIP1,0.529699454,-0.061298518,0.086,0.094,1
CDC37,0.529776708,-0.04667632,0.609,0.637,1
HNRNPH3,0.52998041,0.05367998,0.337,0.315,1
TERF2IP,0.530176692,-0.071629318,0.454,0.487,1
BID,0.530405781,-0.056379321,0.094,0.113,1
PDAP1,0.530914256,0.133019484,0.28,0.261,1
NR4A3,0.530955534,0.012559953,0.052,0.044,1
DGKD,0.530968411,-0.068770804,0.148,0.176,1
SCML4,0.531405381,-0.078213111,0.153,0.171,1
DSTN,0.531747042,-0.062869634,0.358,0.391,1
RNF25,0.531954971,-0.064862401,0.054,0.069,1
EIF3D,0.531993602,-0.062538281,0.402,0.41,1
SECISBP2L,0.532021582,0.038048748,0.179,0.173,1
TRIM8,0.532136378,-0.0493687,0.184,0.196,1
SDHAF1,0.532447199,-0.046815806,0.078,0.095,1
ZNFX1,0.532484942,-0.067082768,0.156,0.179,1
HMGN3,0.532681438,0.004391606,0.42,0.437,1
GTF2H5,0.532718885,-0.084835401,0.124,0.14,1
PBX2,0.532916756,0.024532424,0.129,0.121,1
SESN1,0.532925229,-0.021571552,0.067,0.078,1
UBXN10-AS1,0.533231149,0.067782863,0.05,0.038,1
SFMBT2,0.533479619,-0.064634175,0.059,0.073,1
HIST3H2A,0.533649182,0.024293897,0.104,0.096,1
DARS,0.533691642,0.087655924,0.174,0.155,1
IL18R1,0.533755932,0.016453683,0.067,0.072,1
ACTR5,0.533878327,0.001005223,0.055,0.052,1
THOP1,0.534025708,-0.007768153,0.041,0.05,1
SAP30,0.534031819,0.022307333,0.122,0.109,1
MBD2,0.534142026,-0.008120899,0.306,0.328,1
SDCCAG8,0.534234223,-0.053491544,0.05,0.062,1
NCBP2,0.534715418,-0.061413454,0.111,0.129,1
USP14,0.534782526,-0.086698397,0.137,0.155,1
ALG3,0.534993884,-0.058447701,0.07,0.085,1
CHCHD7,0.535367219,-0.054025788,0.125,0.141,1
PUS7L,0.535881308,-0.007000867,0.106,0.117,1
MED29,0.53600958,-0.075984638,0.103,0.118,1
ARRDC1,0.536051865,-0.026556915,0.178,0.192,1
FAM217B,0.53625025,0.022111032,0.099,0.088,1
ATP5MC3,0.536295026,-0.071131358,0.554,0.568,1
PKNOX1,0.536467109,0.043765624,0.062,0.054,1
TNPO3,0.536473336,-0.00141438,0.094,0.09,1
RNF114,0.536778787,0.04307995,0.231,0.214,1
MICAL2,0.536844938,-0.058737066,0.054,0.063,1
CHD4,0.53690086,-0.041974068,0.145,0.166,1
NPRL3,0.536912596,-0.033240263,0.114,0.133,1
GOT2,0.537138825,-0.071499187,0.083,0.099,1
ATG16L1,0.537273447,-0.036438516,0.067,0.079,1
NRDC,0.53744755,-0.085289147,0.228,0.255,1
RING1,0.537886675,-0.070356758,0.134,0.153,1
PRR5L,0.538137721,0.016968152,0.191,0.179,1
RNF40,0.538199424,-0.016104843,0.098,0.11,1
PAIP1,0.538650627,-0.024068864,0.099,0.113,1
GMPR2,0.538673021,-0.012900976,0.138,0.151,1
WDR45,0.538705947,-0.049634562,0.189,0.197,1
CHMP2A,0.538768593,-0.039641203,0.173,0.192,1
SETD3,0.539086831,-0.043128785,0.101,0.12,1
ARPC4,0.539153424,-0.050706332,0.56,0.598,1
CSNK1D,0.539194443,-0.041353473,0.145,0.171,1
MSI2,0.539260595,0.018341551,0.099,0.106,1
LINC01138,0.539418053,0.094368111,0.191,0.172,1
UBALD1,0.539665455,-0.025083909,0.049,0.054,1
PCBD2,0.539720907,-0.019858249,0.042,0.052,1
SAMD8,0.540072043,0.011092546,0.052,0.045,1
CNNM2,0.540073268,0.042440751,0.068,0.063,1
NMT1,0.540660916,0.049275051,0.107,0.114,1
UTP3,0.540933484,0.065950518,0.093,0.087,1
MTMR14,0.540980943,-0.077606879,0.129,0.153,1
HARS2,0.5411144,-0.037631108,0.057,0.071,1
SP3,0.541294405,0.022650312,0.179,0.189,1
PRKCH,0.541547981,-0.008215879,0.454,0.476,1
TATDN2,0.541570398,0.028980028,0.093,0.082,1
ZDHHC24,0.541689775,-0.044184094,0.143,0.162,1
RABAC1,0.541818196,-0.014680964,0.52,0.551,1
FERMT3,0.541988629,-0.065287715,0.358,0.393,1
PEX19,0.542418636,-0.034513093,0.067,0.081,1
RTL8C,0.542484665,0.073165321,0.147,0.131,1
TMEM35B,0.542600783,0.015334922,0.236,0.251,1
ZNF277,0.542660755,0.018915232,0.099,0.107,1
G3BP1,0.542753296,0.044893128,0.279,0.263,1
YIPF2,0.543021889,-0.047728427,0.07,0.086,1
YKT6,0.543128008,-0.041480156,0.098,0.107,1
GNL2,0.543364096,-0.077459978,0.077,0.093,1
MTCH2,0.543409706,-0.051612692,0.109,0.129,1
MDH2,0.543816894,-0.03414876,0.389,0.414,1
MYH9,0.543933274,0.016961934,0.691,0.675,1
RPL10,0.543965616,0.05908339,1,0.999,1
UBA5,0.544141057,-0.040058515,0.111,0.126,1
KIAA0100,0.544185652,0.019266164,0.122,0.112,1
INTS10,0.544406052,-0.05907343,0.158,0.182,1
POP4,0.544514407,0.012440682,0.129,0.133,1
BRD4,0.54451596,0.037115299,0.358,0.336,1
WBP2,0.54469733,0.046486664,0.29,0.282,1
PUM1,0.544757529,0.049326025,0.191,0.173,1
MYL12B,0.544784352,-0.04230243,0.813,0.839,1
PURB,0.544910435,-0.052255971,0.07,0.086,1
STK24,0.545322891,0.084799531,0.28,0.265,1
YEATS2,0.545411438,0.059554263,0.06,0.053,1
NAA60,0.545458825,2.49671279381469e-05,0.096,0.102,1
CD27,0.545695909,0.008537608,0.119,0.124,1
ZC3H8,0.54586104,0.055609332,0.101,0.086,1
HPS6,0.546061095,-0.048031804,0.039,0.051,1
C11orf54,0.546419529,-0.051758283,0.047,0.061,1
DYNC1LI2,0.546559001,0.056468711,0.106,0.093,1
MAGED1,0.546622721,-0.035879921,0.057,0.069,1
SLC25A28,0.546825515,0.042153063,0.135,0.135,1
GINM1,0.547003376,-0.019236808,0.091,0.089,1
SLC35A1,0.54706871,0.039558004,0.062,0.063,1
PWWP2A,0.547538646,-0.047891617,0.093,0.11,1
BLVRA,0.54766863,-0.055665391,0.059,0.074,1
NCOR2,0.547882369,0.068638351,0.134,0.121,1
IDS,0.548252901,0.032039306,0.528,0.511,1
POLE3,0.548285823,0.020115805,0.223,0.231,1
PIP5K1A,0.54845674,0.036462706,0.05,0.049,1
ACAP1,0.548639283,0.03390321,0.485,0.489,1
STX12,0.548856946,0.016933199,0.09,0.096,1
TARBP2,0.548870997,-0.032668747,0.057,0.069,1
NLRC3,0.548878134,0.046300517,0.147,0.132,1
FAM49A,0.548882682,-0.041603537,0.041,0.052,1
ARMC8,0.548897899,-0.062585024,0.119,0.138,1
VPS16,0.549046773,-0.062184607,0.088,0.103,1
GPR65,0.549071291,0.015863737,0.259,0.281,1
MFSD11,0.549287627,0.044179983,0.151,0.138,1
BMI1,0.549340221,0.004495709,0.186,0.196,1
POLR3H,0.549598755,-0.063962732,0.05,0.057,1
MED10,0.549644198,-0.033662673,0.425,0.456,1
TMEM243,0.550333597,0.020653515,0.265,0.269,1
PSMD1,0.550377458,-0.060406451,0.098,0.111,1
NFATC3,0.550473414,-0.054906689,0.269,0.297,1
STAT5A,0.550625653,-0.057426174,0.077,0.088,1
NFATC2,0.550711687,0.036144566,0.331,0.317,1
SH3BP1,0.551150512,-0.037776565,0.287,0.308,1
BROX,0.551157769,0.033437146,0.127,0.132,1
PPP4R3A,0.551264482,0.048724998,0.251,0.26,1
LCK,0.551458491,-0.03290597,0.694,0.721,1
PRPF40A,0.55162736,-0.039294665,0.272,0.297,1
DYRK4,0.551637814,-0.007343589,0.075,0.072,1
HSD17B7,0.551658518,-0.035647321,0.065,0.079,1
CNTRL,0.551764522,0.033497976,0.176,0.159,1
POLR2K,0.552469975,-0.03599768,0.207,0.209,1
ZNF142,0.552527263,0.012059596,0.052,0.043,1
RPS6KA4,0.552663159,0.052825406,0.094,0.084,1
BRPF1,0.552668151,0.038623888,0.073,0.062,1
NSMCE2,0.552671302,0.03986004,0.054,0.046,1
KATNB1,0.553101276,0.024125156,0.055,0.049,1
TNIP1,0.553501298,0.012435354,0.277,0.295,1
ETS1,0.553540714,0.041049386,0.658,0.662,1
CTSZ,0.553590841,-0.028384016,0.059,0.069,1
REXO1,0.553826588,-0.013151049,0.093,0.091,1
MRPS30,0.553920641,-0.050962842,0.156,0.179,1
LANCL1,0.554439496,-0.052710577,0.08,0.088,1
NOL4L,0.554792132,0.023994509,0.055,0.054,1
LINC00667,0.55529736,-0.055489803,0.106,0.12,1
PSMD11,0.555480789,-0.036977644,0.169,0.192,1
ZMYM5,0.556034332,-0.051263395,0.132,0.136,1
C12orf45,0.556049981,-0.026775682,0.054,0.056,1
EEA1,0.556356998,-0.012542683,0.086,0.093,1
SRPK2,0.556538853,-0.071945539,0.34,0.376,1
CDKN2AIP,0.556540893,-0.075992211,0.13,0.149,1
LYRM2,0.556566347,0.033755341,0.138,0.138,1
CXorf38,0.55656867,-0.019811809,0.119,0.134,1
DDRGK1,0.557030336,0.062412788,0.191,0.172,1
CTSO,0.55736403,-0.024803012,0.042,0.052,1
TMBIM1,0.558084716,0.047242024,0.288,0.281,1
SNHG16,0.55824591,-0.031965149,0.298,0.317,1
GLIPR2,0.558252031,0.036105669,0.288,0.291,1
ACAA2,0.558459545,-0.067427801,0.277,0.302,1
DLST,0.55847091,-0.037356064,0.112,0.131,1
ACTR8,0.558642646,0.00646118,0.054,0.05,1
MID1IP1,0.558711197,0.076333259,0.057,0.046,1
LMNB2,0.558730483,-0.062671588,0.044,0.055,1
EDRF1,0.558907668,0.087078943,0.134,0.119,1
AAMP,0.559138569,-0.066000858,0.164,0.186,1
MZT1,0.559186345,0.093590458,0.129,0.112,1
KLF3,0.559630343,0.00677652,0.511,0.526,1
ELMSAN1,0.559749819,0.003574708,0.106,0.092,1
TAF2,0.559766836,0.030871621,0.073,0.068,1
BSDC1,0.56033554,0.072180816,0.145,0.138,1
GGNBP2,0.56067349,0.063747604,0.305,0.295,1
TMEM248,0.560988419,-0.043418295,0.231,0.238,1
KCTD5,0.561264192,-0.046125639,0.042,0.055,1
ADAMTS10,0.561290651,0.04411067,0.05,0.048,1
OSBPL5,0.561483523,-0.061921335,0.083,0.101,1
CFAP410,0.561566196,0.003531548,0.117,0.109,1
NECAP1,0.561583316,0.007544775,0.112,0.112,1
METTL14,0.561887597,-0.027202556,0.072,0.085,1
DCAF6,0.562197158,-0.010219065,0.06,0.074,1
EEF1G,0.562532788,0.086745942,0.915,0.905,1
DERL1,0.562710549,-0.029897937,0.228,0.253,1
GCFC2,0.562712407,-0.039093624,0.049,0.058,1
ARF6,0.562932809,-0.026923131,0.511,0.54,1
TBC1D17,0.563025007,-0.053620121,0.112,0.129,1
GRB2,0.563223137,-0.051531788,0.378,0.407,1
GET3,0.563300693,-0.030778371,0.191,0.213,1
SORBS3,0.563376049,-0.046104966,0.104,0.111,1
PLGRKT,0.563671207,-0.054530766,0.112,0.126,1
GALM,0.563689847,-0.039397198,0.093,0.106,1
SZT2,0.563772284,0.01793364,0.055,0.045,1
STX10,0.563788779,-0.046909351,0.194,0.218,1
TDP1,0.56379073,0.016035911,0.059,0.05,1
EHD1,0.563900179,-0.021145316,0.249,0.269,1
GLS,0.564336978,0.038714777,0.412,0.392,1
YIPF1,0.564434059,-0.045870403,0.052,0.065,1
SUPT5H,0.564460987,-0.015608059,0.161,0.179,1
FCHSD1,0.564478042,-0.030389883,0.112,0.111,1
IMMP1L,0.564614783,0.066786636,0.085,0.078,1
ADRM1,0.564752923,-0.067324962,0.287,0.306,1
ZNF675,0.564770387,-0.038824034,0.05,0.055,1
ADPGK,0.56501166,-0.025861879,0.138,0.154,1
PDHA1,0.565044142,-0.069083174,0.096,0.115,1
TOMM70,0.565220579,-0.05724442,0.106,0.118,1
SMAP1,0.565263823,0.049942836,0.3,0.278,1
DERA,0.56536374,-0.032557793,0.041,0.051,1
TMEM11,0.56555756,-0.033940479,0.072,0.084,1
REEP3,0.565843011,-0.029031302,0.086,0.083,1
YARS2,0.56591481,-0.012899907,0.062,0.069,1
TXN2,0.566036611,0.085396648,0.241,0.227,1
NAE1,0.566123381,-0.043147123,0.129,0.148,1
SYNGR2,0.566904088,-0.042361928,0.272,0.286,1
MTCH1,0.567129235,-0.046294309,0.3,0.323,1
VPS41,0.567274674,-0.051453382,0.068,0.083,1
ZC3H3,0.567313402,-0.041117934,0.044,0.055,1
RUVBL1,0.567342462,-0.035653315,0.114,0.127,1
KLHDC10,0.567431778,-0.053104158,0.046,0.058,1
DUSP8,0.567532344,-0.054976413,0.085,0.089,1
SRRM2,0.567835749,-0.057831076,0.705,0.732,1
EDEM3,0.568069169,-0.029048076,0.085,0.09,1
APMAP,0.56855544,-0.101535563,0.546,0.578,1
INO80D,0.568876343,-0.055565662,0.103,0.109,1
TSPOAP1-AS1,0.568930881,-0.021622027,0.075,0.082,1
PREX1,0.56931309,-0.084927459,0.357,0.389,1
NSD2,0.569347372,0.033407093,0.068,0.058,1
