Supplementary Data 2D. Differential gene expression in CD8A+ T cells at 12  vs 24 weeks,,,,,
,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
MFSD5,5.14874915648744e-16,-0.099237174,0.052,0.109,8.65041345781455e-12
SLC25A24,5.19175738597402e-16,-0.012662361,0.058,0.094,8.72267158417495e-12
POLR2H,5.23338297458309e-16,-0.078590073,0.061,0.12,8.79260673559705e-12
LENG1,5.24000373939426e-16,-0.031069425,0.075,0.125,8.8037302825563e-12
NIPSNAP1,5.4462032814804e-16,-0.093460166,0.065,0.129,9.15016613321521e-12
CC2D1A,5.51261636547998e-16,-0.04534055,0.053,0.101,9.26174675564292e-12
USP12,5.51512245225103e-16,0.047310402,0.069,0.095,9.26595723202696e-12
ACBD5,5.53981786303375e-16,-0.046717468,0.078,0.133,9.307447991683e-12
THEM4,5.57137271619052e-16,-0.029856948,0.09,0.137,9.3604633004717e-12
VPS72,5.73316744945363e-16,-0.110048749,0.073,0.143,9.63229463182704e-12
DGKA,5.76467825668303e-16,-0.165244724,0.063,0.132,9.68523593905316e-12
CRCP,5.80609050417409e-16,-0.027497148,0.068,0.113,9.75481265606289e-12
SGTA,5.92221056071893e-16,-0.080549218,0.055,0.107,9.94990596306388e-12
FAF1,5.97275017305164e-16,-0.073297033,0.078,0.138,1.00348175657441e-11
PAF1,5.98115283620941e-16,-0.115627332,0.073,0.138,1.00489348801154e-11
POLRMT,6.12109764440913e-16,-0.185626633,0.037,0.112,1.02840561523718e-11
CAT,6.199969322364e-16,-0.11303378,0.087,0.165,1.04165684585037e-11
ALOX5AP,6.25070551561096e-16,-0.049796001,0.4,0.508,1.0501810336778e-11
MAP4K2,6.2784543382587e-16,-0.087617024,0.056,0.11,1.05484311337084e-11
MADD,6.29125399068115e-16,-0.070253979,0.069,0.135,1.05699358297434e-11
RBM19,6.36734851270638e-16,-0.003772962,0.049,0.079,1.0697782236198e-11
HIVEP3,6.37222422873945e-16,0.037373655,0.08,0.114,1.07059739267052e-11
NSG1,6.44378947523509e-16,-0.058848924,0.055,0.093,1.08262106973425e-11
HIBCH,6.5853437909724e-16,-0.064364945,0.035,0.075,1.10640361032127e-11
NNT,6.65298501190239e-16,0.038484158,0.077,0.106,1.11776801184972e-11
PSMD12,6.68527209976052e-16,-0.091342657,0.087,0.154,1.12319256548076e-11
SARNP,6.70270749505523e-16,-0.075284444,0.101,0.167,1.12612188624423e-11
MRPS27,6.70538649298467e-16,-0.081862219,0.039,0.085,1.12657198468636e-11
JMJD6,6.72037307682666e-16,-0.13029264,0.076,0.15,1.12908988063765e-11
WDR43,6.7341872435786e-16,0.132135087,0.105,0.116,1.13141079879364e-11
RRP7A,6.80844554971324e-16,-0.082530531,0.076,0.136,1.14388693680732e-11
DMAP1,6.86503741711564e-16,-0.093236725,0.058,0.12,1.1533949364496e-11
EIF2AK4,6.94536678778285e-16,-0.012307898,0.052,0.09,1.1668910740154e-11
REPS1,7.10860374621344e-16,-0.153149252,0.051,0.123,1.19431651540132e-11
TSPYL2,7.22923626551351e-16,-0.135116544,0.147,0.252,1.21458398496892e-11
CHCHD2,7.35962407454904e-16,0.002927379,0.706,0.81,1.23649044076498e-11
SUPT20H,7.39991283712209e-16,-0.039595679,0.085,0.137,1.24325935576488e-11
PPP1R16B,7.45359580075552e-16,0.102489468,0.102,0.121,1.25227863048494e-11
TACC3,7.46646928250095e-16,-0.115239461,0.035,0.09,1.25444150415298e-11
SMIM19,7.5010058752124e-16,-0.012240549,0.075,0.113,1.26024399709444e-11
KAT5,7.53298055074923e-16,-0.035816293,0.057,0.104,1.26561606233138e-11
HERC1,7.58355986029126e-16,0.102172594,0.136,0.168,1.27411389212754e-11
UBTF,7.60159276399922e-16,-0.170057893,0.153,0.265,1.27714360027951e-11
MRPL3,7.61698360844948e-16,-0.122187323,0.073,0.14,1.2797294160556e-11
LYN,7.64881646866333e-16,-0.074970081,0.055,0.107,1.28507765490013e-11
IFFO2,7.65602928407118e-16,-0.220501902,0.049,0.132,1.2862894800168e-11
EXOC2,7.73763587593942e-16,-0.069348852,0.065,0.118,1.30000020351658e-11
CHRAC1,7.79666600065813e-16,0.055640479,0.124,0.167,1.30991785477057e-11
PRORP,7.87718472059513e-16,-0.043065504,0.048,0.091,1.32344580490719e-11
POLR2I,8.06625727742156e-16,-0.023103038,0.14,0.2,1.3552118851796e-11
PPP1R14B,8.08396962724991e-16,-0.063692626,0.068,0.116,1.35818773707426e-11
PRKAA1,8.12786785054913e-16,0.041675439,0.117,0.162,1.36556307757076e-11
GTDC1,8.14288368161635e-16,0.024531189,0.065,0.093,1.36808588734836e-11
SLAIN1,8.18008970863958e-16,-0.131147428,0.032,0.091,1.37433687194854e-11
SUMF1,8.26986484085947e-16,0.017203403,0.051,0.081,1.3894199919128e-11
GAPVD1,8.37130881463392e-16,-0.051648744,0.058,0.11,1.40646359394664e-11
CRELD2,8.46185961948506e-16,-0.056165635,0.11,0.173,1.42167703466968e-11
SARAF,8.62921467737691e-16,-0.239720063,0.639,0.815,1.4497943579461e-11
ZRSR2,8.64025891118663e-16,0.121016978,0.075,0.084,1.45164989966847e-11
DDX50,8.69550731785641e-16,-0.077293995,0.085,0.151,1.46093218447306e-11
TMEM250,8.78306472969507e-16,-0.194588275,0.064,0.152,1.47564270523607e-11
USP22,8.84786610599601e-16,0.034047666,0.108,0.143,1.48652998446839e-11
PATL1,8.87159500112508e-16,-0.001011741,0.066,0.099,1.49051667613902e-11
MTG1,8.87796175202257e-16,-0.0777916,0.083,0.145,1.49158635395731e-11
PLEK,8.96871779389277e-16,-0.296183749,0.546,0.763,1.50683427655192e-11
TRPT1,9.10344833484719e-16,-0.016212717,0.071,0.114,1.52947035473768e-11
TFAM,9.13521999725493e-16,-0.006035321,0.105,0.161,1.5348083117388e-11
PPDPF,9.41455662875114e-16,0.175466199,0.875,0.909,1.58173965919648e-11
SOCS3,9.45379659971278e-16,-0.115925214,0.027,0.064,1.58833236671774e-11
CARD19,9.57267631943129e-16,-0.083492932,0.053,0.101,1.60830534842765e-11
IFT43,9.90822157812424e-16,-0.058403994,0.032,0.072,1.66468030734065e-11
TXNRD1,9.94897004421729e-16,-0.106737056,0.045,0.11,1.67152645712895e-11
VPS13A,9.98904794045843e-16,-0.004961876,0.121,0.177,1.67825994447642e-11
XPA,1.01372437005644e-15,0.109269461,0.131,0.152,1.70315831413182e-11
HSPA1B,1.02802649891493e-15,-0.299679506,0.014,0.086,1.72718732082697e-11
CLASRP,1.05321395983303e-15,-0.170917748,0.055,0.134,1.76950477391548e-11
SLU7,1.05784675829422e-15,-0.023846801,0.107,0.164,1.77728833861011e-11
CCNC,1.07225920261147e-15,-0.041693825,0.055,0.097,1.80150268630753e-11
BCAP29,1.07375013820792e-15,-0.036390315,0.089,0.144,1.80400760720312e-11
ARHGAP17,1.07430325442214e-15,-0.046469446,0.071,0.123,1.80493689775464e-11
PRPF18,1.07568286280512e-15,0.077005701,0.077,0.097,1.80725477779889e-11
SEL1L3,1.08308577877364e-15,-0.078426114,0.039,0.086,1.81969241691759e-11
DNM1L,1.09409210648803e-15,0.019934002,0.066,0.1,1.83818414811054e-11
CCDC71L,1.0960798654113e-15,-0.139335849,0.036,0.093,1.84152378187752e-11
RBM7,1.10202076951629e-15,-0.026968234,0.063,0.106,1.85150509486433e-11
FNDC3B,1.11541358751817e-15,0.01290697,0.066,0.098,1.87400636838928e-11
MPV17,1.12270088287308e-15,0.076511847,0.093,0.115,1.88624975331505e-11
ANKLE2,1.14432720833644e-15,-0.184832362,0.079,0.171,1.92258414272605e-11
TCF3,1.15535295261765e-15,-0.236831466,0.034,0.116,1.94110849569292e-11
SLC25A36,1.16556485879266e-15,-0.095440138,0.088,0.155,1.95826551925755e-11
FBXW7,1.18541162095361e-15,-0.097746625,0.079,0.147,1.99161006436416e-11
BRMS1,1.1952914770406e-15,-0.081625117,0.105,0.18,2.0082092105759e-11
NEK1,1.20062896269966e-15,-0.108176845,0.047,0.107,2.01717672023169e-11
TARS,1.20164830635965e-15,-0.091315586,0.056,0.123,2.01888931951485e-11
GAK,1.24571669371979e-15,-0.099680675,0.098,0.184,2.09292861711862e-11
VPS37B,1.25163818922107e-15,-0.057767996,0.161,0.238,2.10287732171032e-11
NUDT4,1.25246530318704e-15,-0.060760378,0.088,0.152,2.10426695588454e-11
ZBTB20,1.25781351862558e-15,0.036177845,0.092,0.137,2.11325249264284e-11
AGAP2,1.26085185391867e-15,-0.049204204,0.07,0.121,2.11835719976876e-11
RIPK2,1.2687983318579e-15,-0.033081833,0.045,0.083,2.13170807735445e-11
ZBTB43,1.29202592851446e-15,-0.028253031,0.041,0.077,2.17073276249715e-11
DENND2D,1.31403284198792e-15,-0.218997254,0.194,0.331,2.2077065778239e-11
BTBD9,1.31571506304754e-15,0.075256569,0.06,0.072,2.21053287742618e-11
EEF1E1,1.31948316549686e-15,-0.069590422,0.067,0.123,2.21686366635128e-11
CYB561,1.33240875421368e-15,-0.062941451,0.023,0.053,2.2385799479544e-11
PSMA3-AS1,1.34869237118548e-15,-0.037061657,0.09,0.145,2.26593805282872e-11
UNC119,1.35796194515958e-15,-0.094831625,0.085,0.154,2.2815118640626e-11
TBC1D17,1.38146314540276e-15,-0.086549416,0.07,0.131,2.32099623059117e-11
INTS14,1.38266768531177e-15,-0.124763715,0.023,0.074,2.3230199780923e-11
USP33,1.38324858862151e-15,-0.037996515,0.117,0.182,2.323995953743e-11
MXI1,1.42382014690715e-15,-0.035655086,0.065,0.111,2.39216022881871e-11
FNIP1,1.4260062663895e-15,0.037073417,0.074,0.102,2.39583312816100e-11
RBM26,1.44215641185874e-15,-0.060112628,0.081,0.138,2.42296698756386e-11
FLYWCH2,1.46287142588496e-15,-0.052394084,0.064,0.113,2.45777028262931e-11
TBX21,1.4632150685149e-15,-0.437429881,0.338,0.582,2.45834763661188e-11
OAT,1.50259644328435e-15,-0.229541903,0.06,0.16,2.52451228436203e-11
UROS,1.51403287245218e-15,-0.054190801,0.102,0.163,2.54372662900691e-11
DCUN1D5,1.51881320154054e-15,-0.106183626,0.064,0.129,2.55175805990827e-11
PRPF4,1.52485905923364e-15,-0.127634451,0.031,0.084,2.56191570541843e-11
GPR174,1.53018833156299e-15,0.036061501,0.111,0.152,2.57086941585898e-11
TRERF1,1.53822384121504e-15,0.040401596,0.074,0.102,2.58436987562539e-11
DHX30,1.59518799106714e-15,-0.126772248,0.086,0.157,2.6800753437919e-11
SPTSSA,1.61248691412163e-15,-0.002145623,0.038,0.063,2.70913926441576e-11
C16orf72,1.63030992020295e-15,0.028752161,0.083,0.116,2.73908369693298e-11
ZC3H18,1.63993769007864e-15,-0.127138203,0.091,0.167,2.75525931310113e-11
UGP2,1.69255773034272e-15,-0.04986313,0.13,0.19,2.8436662427488e-11
MRPL48,1.69726928625064e-15,0.029324426,0.089,0.12,2.85158212782969e-11
RPTOR,1.72175626074392e-15,0.057153572,0.113,0.155,2.89272269367587e-11
TRNT1,1.72373015962208e-15,-0.075508243,0.07,0.129,2.89603904118105e-11
CKAP5,1.73270982161963e-15,-0.156209936,0.055,0.127,2.91112577130314e-11
LIMK1,1.76203001049398e-15,-0.07022446,0.036,0.081,2.96038662063094e-11
ZFP36L1,1.82748419641808e-15,-0.467895026,0.445,0.668,3.07035619840202e-11
EFCAB14,1.82865888307052e-15,-0.035309396,0.167,0.247,3.07232978944678e-11
EIF2B1,1.83371347452073e-15,-0.156991637,0.084,0.171,3.08082200854228e-11
TTC32,1.83982805373548e-15,-0.025946781,0.057,0.1,3.09109511308097e-11
MALAT1,1.84531634692429e-15,0.139338897,1,0.998,3.10031599446749e-11
KIF21B,1.89540398143357e-15,0.017062889,0.109,0.16,3.18446822920654e-11
RGS2,1.89976818362757e-15,-0.00866563,0.067,0.106,3.19180052531269e-11
TMEM101,1.91095192150546e-15,-0.072957689,0.048,0.096,3.21059032332133e-11
GTF2IRD2B,1.96345534006669e-15,0.003104189,0.035,0.057,3.29880131684604e-11
CYB5R1,1.96432135170117e-15,-0.014258392,0.045,0.077,3.30025630299314e-11
SUMO3,1.97195516651041e-15,-0.065445114,0.172,0.253,3.31308187525415e-11
TRIM26,2.00167604696316e-15,-0.117613383,0.052,0.116,3.3630159265028e-11
NRDC,2.00283241851275e-15,-0.101797207,0.159,0.259,3.36495874634328e-11
SIKE1,2.03969591161231e-15,-0.040143187,0.074,0.123,3.42689310109985e-11
SLC7A5,2.0534942212112e-15,0.209013433,0.133,0.126,3.45007564105694e-11
ADSL,2.05733887306129e-15,-0.05065728,0.089,0.143,3.45653504063027e-11
ASCL2,2.0891154724044e-15,-0.133261011,0.168,0.276,3.50992290518663e-11
SYS1,2.1042829049865e-15,-0.040124295,0.089,0.147,3.53540570866782e-11
USP24,2.11253691374027e-15,-0.200669511,0.082,0.184,3.54927326877503e-11
GTF2I,2.120665347981e-15,-0.044872515,0.13,0.214,3.56292985114287e-11
PLEKHB2,2.13519762422731e-15,-0.060463825,0.091,0.154,3.58734552846431e-11
LINC00623,2.14922700637222e-15,-0.031338552,0.072,0.123,3.61091629340597e-11
MOGS,2.16026002098153e-15,-0.186726506,0.087,0.186,3.62945286125107e-11
UBQLN4,2.17821801312005e-15,-0.054939738,0.038,0.079,3.659624083843e-11
GPATCH11,2.18747480648099e-15,0.052085126,0.073,0.106,3.67517642236872e-11
MCM3AP,2.20982862435355e-15,-0.104718163,0.087,0.161,3.7127330717764e-11
TMEM141,2.24277957182016e-15,0.086214348,0.087,0.109,3.76809395861504e-11
TMEM223,2.26290151994247e-15,-0.040637707,0.063,0.111,3.80190084365534e-11
VMA21,2.28073895168898e-15,-0.061268364,0.09,0.15,3.83186951273265e-11
MCTS1,2.28290366418998e-15,-0.058337877,0.073,0.128,3.83550644620558e-11
UBR3,2.29989245915651e-15,-0.03706947,0.049,0.09,3.86404932062885e-11
HIVEP2,2.30801294370218e-15,-0.028430742,0.049,0.087,3.87769254671403e-11
WDR13,2.32189518764444e-15,-0.043128409,0.056,0.102,3.90101610476142e-11
PLOD3,2.32931068001889e-15,-0.043423204,0.071,0.126,3.91347487349973e-11
ERI3,2.36495644506256e-15,-0.020769097,0.072,0.112,3.97336332334962e-11
CCDC57,2.37069221923438e-15,0.081685824,0.083,0.103,3.98299999753569e-11
LYST,2.37082047081392e-15,-0.066262656,0.091,0.157,3.98321547301447e-11
ATXN7L3B,2.37135199409898e-15,-0.085948829,0.103,0.176,3.9841084852857e-11
EPN1,2.37839519123118e-15,-0.092970048,0.077,0.143,3.9959417607875e-11
CDIP1,2.37936813366035e-15,-0.079534538,0.043,0.091,3.99757640136276e-11
MAP3K4,2.38744030119261e-15,-0.106898894,0.055,0.115,4.01113845003371e-11
AFF4,2.39950705440001e-15,-0.016755828,0.163,0.239,4.03141180209746e-11
SCNM1,2.41292489316483e-15,-0.047685649,0.103,0.167,4.05395511300623e-11
MAP3K11,2.42207559315577e-15,-0.047046861,0.064,0.116,4.069329204061e-11
INPP5K,2.44020567924451e-15,-0.156754649,0.111,0.218,4.0997895616987e-11
ZC3H12A,2.46402164889344e-15,-0.031116692,0.055,0.098,4.13980277230587e-11
HSPA5,2.47677323377303e-15,-0.249452509,0.499,0.674,4.16122671006207e-11
MRPS31,2.47730926416976e-15,-0.039832584,0.091,0.145,4.16212729473161e-11
AP3D1,2.48923256432355e-15,0.069271743,0.118,0.153,4.18215963132e-11
GINM1,2.50045804902129e-15,-0.027394782,0.061,0.101,4.20101956816067e-11
TOPBP1,2.51766898022298e-15,-0.081285966,0.066,0.126,4.22993565367263e-11
CASK,2.55561468133286e-15,-0.106018561,0.023,0.061,4.29368822610733e-11
PPP3CB,2.57921017845854e-15,-0.059849253,0.066,0.121,4.3333310208282e-11
RPS6KA4,2.58482590450457e-15,-0.108185697,0.05,0.111,4.34276600215812e-11
PLEKHG3,2.60277998559509e-15,-0.172918092,0.104,0.208,4.37293065379831e-11
EEF1B2,2.61852832364795e-15,0.046631077,0.921,0.96,4.39938943656092e-11
FAM200B,2.64671023330718e-15,-0.02601975,0.077,0.119,4.44673786297939e-11
IRF2BP2,2.65979303563298e-15,0.150964404,0.116,0.129,4.46871827916696e-11
BBX,2.70140097781425e-15,-0.026496758,0.154,0.222,4.53862378282572e-11
EXOC7,2.70695011687591e-15,-0.072263778,0.078,0.138,4.54794689136321e-11
PERP,2.76480063492851e-15,-0.122032594,0.04,0.094,4.6451415467434e-11
MRPL21,2.79280241248102e-15,-0.005293123,0.098,0.139,4.69218733320936e-11
C12orf10,2.79433201690185e-15,-0.029896312,0.078,0.124,4.69475722159679e-11
PLEKHA2,2.81919404803486e-15,0.021916757,0.08,0.121,4.73652792010337e-11
WDR44,2.8528077555162e-15,-0.019012682,0.031,0.058,4.79300231004276e-11
ARL14EP,2.86498521855912e-15,-0.071186962,0.071,0.123,4.81346166570118e-11
DTNBP1,2.88908024096489e-15,-0.100661918,0.073,0.139,4.85394371284511e-11
UBE2Q2,2.89386774255054e-15,-0.134784488,0.085,0.166,4.86198719425915e-11
VCPKMT,2.90745780813888e-15,-0.137829218,0.042,0.107,4.88481986345413e-11
FXR2,2.9557725700005e-15,-0.080895725,0.027,0.068,4.96599349485783e-11
ATP13A1,2.96002548814639e-15,-0.010755409,0.067,0.106,4.97313882263475e-11
ADA2,2.96668592332091e-15,0.035671789,0.085,0.116,4.98432901977146e-11
BRWD1,2.97992331031805e-15,-0.024440053,0.152,0.222,5.00656915366536e-11
ARMC10,3.01680169929175e-15,-0.045286633,0.067,0.114,5.06852853498006e-11
GABPB1-IT1,3.05669250099172e-15,-0.088519644,0.106,0.173,5.13554907091619e-11
FUBP3,3.10183582388981e-15,-0.084344785,0.032,0.078,5.21139436771728e-11
MIF,3.12553429185382e-15,0.110649661,0.702,0.79,5.25121016374361e-11
PDE4B,3.15896372848262e-15,-0.047955721,0.075,0.12,5.30737496022366e-11
ETFB,3.16826538695563e-15,0.077381905,0.113,0.139,5.32300267662416e-11
RDH11,3.18073345993315e-15,-0.069642118,0.082,0.146,5.34395028603368e-11
ZMAT5,3.22115886929645e-15,-0.049774957,0.056,0.104,5.41186901630497e-11
BLOC1S6,3.35893054974583e-15,-0.045741133,0.105,0.168,5.64333921662797e-11
PHF14,3.45020958470022e-15,-0.066764045,0.119,0.196,5.79669712325483e-11
UBP1,3.46001763007139e-15,-0.130532814,0.046,0.108,5.81317562028294e-11
RRAS2,3.47363389911283e-15,-0.008553025,0.073,0.112,5.83605231389947e-11
JPX,3.47451080851661e-15,0.000171843,0.083,0.123,5.83752560938875e-11
OSGEP,3.50027436894701e-15,-0.078331135,0.073,0.133,5.88081096726788e-11
ANGEL2,3.52860311577181e-15,0.05782768,0.075,0.104,5.92840609480821e-11
HCFC1R1,3.54774264009429e-15,0.006915925,0.106,0.152,5.96056240962241e-11
LAIR1,3.56209934013079e-15,-0.086983424,0.101,0.168,5.98468310135374e-11
NPRL3,3.56507969553629e-15,-0.057439427,0.077,0.135,5.98969039647052e-11
TBC1D10B,3.61000437803668e-15,-0.14588903,0.049,0.124,6.06516835553942e-11
ASB1,3.62122603737878e-15,0.044382223,0.071,0.097,6.0840218654001e-11
LCP1,3.65694691913983e-15,-0.172339662,0.651,0.816,6.14403651884683e-11
VRK1,3.68198840246014e-15,-0.06763218,0.039,0.081,6.18610871497329e-11
GBP1,3.7195567979141e-15,-0.222089241,0.088,0.186,6.24922737617548e-11
SNX14,3.72275417831081e-15,-0.083780257,0.067,0.129,6.25459929498e-11
KLF9,3.7785377986934e-15,-0.002559438,0.121,0.173,6.34832135558478e-11
NUMA1,3.84051890788541e-15,-0.1408147,0.089,0.168,6.45245581713828e-11
LMBR1,3.86162505073754e-15,0.052940189,0.081,0.109,6.48791624774415e-11
TSPAN32,3.94147138777803e-15,-0.157508566,0.184,0.311,6.62206607860587e-11
MRPS5,3.96658561798914e-15,-0.054902279,0.103,0.163,6.66426049678355e-11
DYNC1I2,3.96819362487602e-15,0.135862073,0.076,0.074,6.66696210915419e-11
CEBPZOS,4.05475266385642e-15,0.024520681,0.085,0.127,6.81238995054517e-11
COG4,4.06408416934676e-15,-0.147581327,0.047,0.116,6.82806781291949e-11
GK5,4.10550881258573e-15,0.138455629,0.191,0.222,6.89766535602528e-11
OIP5-AS1,4.12528043716343e-15,0.02636413,0.105,0.148,6.93088366247828e-11
ATAD2B,4.1849345026227e-15,0.002649236,0.093,0.138,7.0311084578564e-11
LGALS8,4.1910364511401e-15,-0.005337287,0.064,0.1,7.04136034156049e-11
AP1S2,4.19902478931253e-15,-0.108488029,0.056,0.12,7.05478154852398e-11
GRN,4.32380557766317e-15,-0.009151017,0.083,0.123,7.26442575103189e-11
EGLN1,4.35972334919646e-15,-0.113639623,0.075,0.145,7.32477119898497e-11
EIF1AY,4.37450368648378e-15,0.011186497,0.052,0.081,7.3496036436614e-11
PCID2,4.3782252877523e-15,-0.116544893,0.085,0.159,7.35585630595263e-11
DOCK10,4.40780388829042e-15,0.044006534,0.138,0.18,7.40555131271673e-11
PRKAG2,4.45051269913518e-15,-0.029547716,0.046,0.084,7.47730638581702e-11
COMMD8,4.55978828719246e-15,-0.098086598,0.082,0.151,7.66090030131205e-11
RINL,4.59660039668762e-15,-0.070501547,0.07,0.128,7.72274832647488e-11
PLEKHF2,4.64461320099639e-15,0.029629222,0.078,0.11,7.80341463899403e-11
FASTK,4.65943076328838e-15,-0.09794309,0.094,0.163,7.8283096254008e-11
PLPBP,4.69646641866356e-15,-0.104684488,0.069,0.134,7.89053322999664e-11
MYL6,4.69677394806993e-15,0.037008328,0.873,0.929,7.89104991015229e-11
TRIM38,4.71178320265277e-15,-0.049353794,0.087,0.147,7.91626695877692e-11
RNFT1,4.74216369237293e-15,-0.028909191,0.071,0.113,7.96730921955576e-11
BRD8,4.74498221488174e-15,-0.091239688,0.061,0.12,7.9720446192228e-11
SMS,4.75302731724788e-15,-0.023693523,0.062,0.103,7.98556119570816e-11
FMC1,4.85610525492512e-15,-0.044873423,0.051,0.096,8.15874243879969e-11
SHISAL2A,4.8867517523124e-15,0.009586045,0.058,0.089,8.21023161906007e-11
ZCRB1,4.9071030396557e-15,0.065097883,0.092,0.118,8.24442381692553e-11
WDR46,4.92806977639672e-15,-0.138213163,0.071,0.142,8.27965003132413e-11
EBPL,4.93239031267584e-15,-0.0434034,0.077,0.123,8.28690896432668e-11
AGK,4.94902533489047e-15,-0.05220813,0.042,0.083,8.31485746514947e-11
GTF2H3,5.00425767998801e-15,-0.118026797,0.038,0.097,8.40765332814786e-11
UVRAG,5.03142484130348e-15,-0.115068117,0.106,0.179,8.45329687587397e-11
MTIF3,5.07590975378486e-15,-0.022349003,0.09,0.139,8.52803597733394e-11
MAN1A1,5.10678446318592e-15,-0.205317678,0.062,0.147,8.57990857659867e-11
AL135905.2,5.17144176330655e-15,-0.106539897,0.073,0.138,8.68853930653134e-11
SMARCD2,5.21424630209513e-15,-0.140996092,0.054,0.132,8.76045521215003e-11
ATF2,5.22668827792548e-15,-0.057015005,0.082,0.141,8.7813589757426e-11
STRIP1,5.29339849883272e-15,-0.11187592,0.063,0.132,8.89343881788885e-11
IMMP1L,5.31497457971916e-15,-0.011961605,0.049,0.084,8.92968879138616e-11
TSG101,5.34115623544394e-15,-0.092060542,0.058,0.117,8.97367659116937e-11
STRN4,5.41373762144464e-15,-0.052577603,0.034,0.076,9.09562057778913e-11
HIST2H2AC,5.45323886641545e-15,0.140627419,0.089,0.095,9.1619866194646e-11
C22orf39,5.68831155515071e-15,-0.034112018,0.09,0.136,9.55693224380871e-11
TMUB2,5.69629788931719e-15,-0.053252659,0.072,0.127,9.57035008384182e-11
TFPT,5.85707130699479e-15,-0.030407708,0.054,0.094,9.84046550288194e-11
CIAO1,6.15603789587309e-15,-0.164755334,0.146,0.253,1.03427592688564e-10
WASHC2C,6.15851003416381e-15,-0.129911539,0.06,0.132,1.03469127083986e-10
RNF34,6.22777243575759e-15,-0.065612412,0.055,0.107,1.04632804693163e-10
FBXO44,6.28075814016169e-15,-0.109713568,0.073,0.147,1.05523017512857e-10
OXR1,6.29324975920569e-15,0.004937292,0.068,0.105,1.05732889204415e-10
NOP56,6.32132022419472e-15,0.025929288,0.118,0.16,1.06204501086695e-10
PIKFYVE,6.33063754669617e-15,0.062694771,0.067,0.088,1.06361041422042e-10
SNX4,6.36160053506445e-15,-0.16583301,0.029,0.098,1.06881250589618e-10
